Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
1996-11-19,44.96500778198242,44.974428483382376,44.635283232984015,44.7012281427837,1029300
1996-11-20,45.04039001464844,45.228804112178864,44.804872392735405,44.95560367075974,730000
1996-11-21,44.974456787109375,45.12518810436823,44.84256688450788,45.096925982382196,653000
1996-11-22,45.323020935058594,45.37012446959929,45.04039972781441,45.04039972781441,965100
1996-11-25,45.89768981933594,45.91653123551793,45.266502377239156,45.37013016624012,2058800
1996-11-26,45.7469367980957,46.23681338654319,45.50199850387197,45.99187509231945,2861800
1996-11-27,45.66217803955078,45.93537860962443,45.605653783673475,45.860012935121354,872000
1996-11-29,45.83173751831055,45.95420670386821,45.73753045249696,45.82231681172919,1073400
1996-12-02,45.8505973815918,45.89770093345289,45.45492754595858,45.775231698614036,1350600
1996-12-03,45.068634033203125,46.17085606118907,45.068634033203125,45.85997292509047,1777800
1996-12-04,45.191131591796875,45.25707654096147,44.6729927055036,45.1440280566793,2365100
1996-12-05,45.068634033203125,45.304151560550544,44.93674421788857,45.125158239766506,1697700
1996-12-06,44.80487060546875,45.068650331489174,43.80627592839144,44.164262699419155,3401800
1996-12-09,45.46431350708008,45.47373421025188,44.965016238974975,45.03096116117754,1864600
1996-12-10,45.24766540527344,45.62449376592531,45.200561860191954,45.55854880281123,1331600
1996-12-11,44.83315658569336,44.993308647461966,44.20196904813474,44.39038323845075,1847900
1996-12-12,44.08889389038086,45.14401271852673,43.97584544450809,45.08748849559034,2540200
1996-12-13,44.20195007324219,44.36210206626118,43.655549155883264,44.0512187856949,1678300
1996-12-16,43.636722564697266,44.428062093072604,43.448308391274566,44.31501358901898,1831100
1996-12-17,43.98526382446289,44.18309859428806,43.33523529503733,43.504807954887475,2023200
1996-12-18,44.33384704589844,44.475157650592124,44.1736950272456,44.23963997610265,1666800
1996-12-19,45.24766540527344,45.29476895035492,44.55053293806748,44.729526409377115,2269300
1996-12-20,45.346946716308594,45.877098911739346,45.29014469536959,45.51735277912562,1543200
1996-12-23,45.23333740234375,45.56468248586866,45.0345303522288,45.49841346916368,1263700
1996-12-24,45.564701080322266,45.564701080322266,45.31855891782728,45.3469599365767,633000
1996-12-26,45.91498565673828,45.94338667879399,45.66884346558876,45.70671149499638,1384300
1996-12-27,45.97174835205078,46.066418344538526,45.74454037008018,45.91494635655813,410400
1996-12-30,45.57415771484375,46.123243952371986,45.53628969846249,46.123243952371986,694100
1996-12-31,44.7410774230957,45.66884415764149,44.7410774230957,45.6120421126693,1378100
1997-01-02,44.85464859008789,45.062922602114476,44.078354545261554,45.062922602114476,2031900
1997-01-03,45.498435974121094,45.517369988259304,44.883080514629235,45.06295364894224,2123200
1997-01-06,45.10080337524414,45.706691581796534,45.025067349425086,45.49841751079415,1374100
1997-01-07,45.64986801147461,45.725604001539274,44.91144210834416,45.10078208350582,939000
1997-01-08,45.25225067138672,45.914940534775226,45.25225067138672,45.896006538678414,1802200
1997-01-09,45.630950927734375,45.97176300935231,45.40374287332242,45.479478891459735,1415700
1997-01-10,46.12322998046875,46.1989659902889,44.98718983316657,44.98718983316657,2369500
1997-01-13,46.05696105957031,46.350438098182174,45.82975302967726,46.350438098182174,1364600
1997-01-14,46.634429931640625,46.89003886549249,46.350420005138545,46.46402397573938,2111200
1997-01-15,46.52086639404297,46.776475550054194,46.274724243809935,46.4829983709302,1583900
1997-01-16,46.71016311645508,46.83323407724022,46.35041723108311,46.672295128521185,1308400
1997-01-17,46.99419403076172,47.107798045340516,46.71965099552963,46.77645300281903,1604000
1997-01-20,47.05099105834961,47.31606706431214,46.93738705579424,47.10779305962729,1889900
1997-01-21,47.42966842651367,47.5906074211745,46.71964345006886,46.88058244472968,2785800
1997-01-22,47.770484924316406,47.770484924316406,47.18353088838545,47.44860690461233,1201600
1997-01-23,47.10783767700195,48.28174681525521,46.59661918131101,47.90306644807674,2601100
1997-01-24,46.5019416809082,47.20250024857661,46.5019416809082,47.183566233234224,2176000
1997-01-27,46.3693733215332,46.79538838879923,46.2747033065852,46.57764735441882,2108500
1997-01-28,46.5019416809082,47.16463221789183,46.04752531269086,47.03209411049511,4376000
1997-01-29,46.95634841918945,46.95634841918945,46.407262086868286,46.57766819000244,1122700
1997-01-30,47.56224060058594,47.581174613563874,46.899550146358024,47.183560341027125,2126300
1997-01-31,47.50542449951172,48.111312735456075,47.48649049213846,47.82730262485716,3208100
1997-02-03,47.647430419921875,47.79890248165817,47.477024350468554,47.69476543921447,755000
1997-02-04,47.94090270996094,47.988237724484996,47.52435458214927,47.713694640245485,654100
1997-02-05,47.04153823852539,48.14917759733149,46.72912713732367,48.007172551330704,2255400
1997-02-06,47.35393524169922,47.38233624244394,46.89951922978367,47.12672723574145,2483100
1997-02-07,47.997703552246094,48.01663755759215,47.12673930632762,47.7515614827474,2321000
1997-02-10,47.54330062866211,48.18705698922544,47.5148996127549,48.016650893782206,1670000
1997-02-11,48.09235382080078,48.09235382080078,47.334993918111,47.732607867023134,1664300
1997-02-12,48.77397537231445,48.859178357242804,48.0260825046101,48.0923514928877,2675400
1997-02-13,49.304134368896484,49.417738365138185,48.88758638267693,48.9633223801714,1104800
1997-02-14,49.19050598144531,49.36091189131175,49.020100071578874,49.19050598144531,1112900
1997-02-18,49.60707092285156,49.64493891592244,48.92544704757574,49.28519298174909,833100
1997-02-19,49.27574157714844,49.68282263148415,49.17160456324861,49.47454860368448,648100
1997-02-20,48.6793327331543,49.29468796996002,48.56572868943632,49.095880893453554,1193900
1997-02-21,48.6982536315918,48.93492865896151,48.55624861516997,48.71718763378138,1844400
1997-02-24,49.27574157714844,49.3041425809393,48.45211246721339,48.45211246721339,787300
1997-02-25,49.31361770629883,49.398820731708064,49.00120661313164,49.32308470912208,1653900
1997-02-26,48.830806732177734,49.34202494922651,48.24385248297358,49.26628891707114,1597800
1997-02-27,48.10184860229492,48.96334598918901,48.09238159804334,48.96334598918901,1813100
1997-02-28,47.9598503112793,48.39533256834974,47.90304827774837,48.016652344810225,2961200
1997-03-03,48.28173828125,48.319606311274505,47.67584980085784,47.71371783088235,1210400
1997-03-04,48.01662826538086,48.54678031247497,47.9219582569712,48.414242300701446,1478700
1997-03-05,48.830806732177734,48.830806732177734,48.13971543875994,48.300654507090115,1254800
1997-03-06,48.54677200317383,49.02012196420321,48.39530001564442,48.84971597823264,1528500
1997-03-07,48.98225402832031,49.17159401296786,48.62250805748997,48.7361120482785,1859300
1997-03-10,49.49348068237305,49.49348068237305,48.80238961699179,49.03906463938263,1074900
1997-03-11,49.228431701660156,49.559776915036714,49.228431701660156,49.5313758967473,624600
1997-03-12,48.79293441772461,49.285218583367154,48.65092936994311,49.266284576996284,1055600
1997-03-13,48.03556823730469,48.75506039064232,47.90303020905828,48.62252236239592,2514100
1997-03-14,48.28173828125,48.4900124463848,48.01666207107843,48.25333725873161,1642700
1997-03-17,48.414268493652344,48.49000454135458,47.52436993315111,48.01665424321562,3013500
1997-03-18,47.8935661315918,48.53732230809866,47.69475907708232,48.47105328992883,1352500
1997-03-19,47.732608795166016,48.16809074768042,47.29712684265161,47.770476791036835,1510000
1997-03-20,47.486488342285156,47.865168472606406,47.183544238028155,47.71369642047791,1808200
1997-03-21,47.706363677978516,47.89642887191468,47.64934411979766,47.858415833127445,2810600
1997-03-24,48.3715705871582,48.40008035371252,47.49727107949248,47.74435572296323,2145600
1997-03-25,47.89641571044922,48.637669763110935,47.76337011125353,48.25753947969467,2125800
1997-03-26,48.105464935302734,48.447582030852104,47.85838036629486,48.08645842999444,1335300
1997-03-27,46.83204650878906,48.276541449806906,46.318870674480095,48.276541449806906,2898500
1997-03-31,45.843719482421875,46.90808444552951,45.76769341362847,46.77503882514106,4270700
1997-04-01,46.138328552246094,46.33789701766261,45.64415901883378,45.76770140218686,3210900
1997-04-02,45.311519622802734,46.18581907861184,45.273506602984945,45.99575397952291,2672700
1997-04-03,45.558631896972656,45.69167754706811,45.12148190380187,45.27353407533953,2284200
1997-04-04,46.12880325317383,46.13830650889142,45.102451635674285,45.31152326146123,3706700
1997-04-07,46.30937957763672,46.60398059690755,46.30937957763672,46.33788935369519,2596200
1997-04-08,46.64199447631836,46.6990140294679,46.12881849797256,46.29987715742116,1822700
1997-04-09,46.261837005615234,46.86054196275446,46.12879145958429,46.83203220289069,2453200
1997-04-10,46.09082794189453,46.55648785306006,46.03380836093548,46.28089321175801,1996500
1997-04-11,44.627288818359375,45.80569252651026,44.627288818359375,45.653640435135955,4221600
1997-04-14,45.22599411010742,45.2830136446022,44.58927597491574,44.84586388014224,3988500
1997-04-15,45.995765686035156,46.00526894340831,45.311531155168524,45.767687509079614,2760400
1997-04-16,46.5279426574707,46.594465451302874,45.76768215653164,45.84370820662555,2273300
1997-04-17,46.337860107421875,46.8320292472057,46.22382107516407,46.52792516118488,1386000
1997-04-18,46.565982818603516,46.82257088719582,46.37591758260922,46.71803500739895,1702100
1997-04-21,46.261837005615234,46.77501268316314,45.90071338067411,46.679980150283896,2809400
1997-04-22,47.27869415283203,47.27869415283203,46.22383283605527,46.29035562179795,3215000
1997-04-23,47.32621383666992,47.45925941773686,46.94608360505008,47.23118127876496,2047700
1997-04-24,47.088653564453125,47.611332867388526,46.75603946258514,47.468783966587964,2689900
1997-04-25,46.546966552734375,46.95560672459382,46.48044373405958,46.87007738629766,1606200
1997-04-28,47.00313186645508,47.32624276080596,46.451942693738864,46.52796878652731,1666500
1997-04-29,48.48563003540039,48.52364307345245,47.620833419716064,47.80139535046334,3197400
1997-04-30,48.71369934082031,49.074823136167794,48.1815169055714,48.200523421116,3372200
1997-05-01,48.65669250488281,48.97980335354805,48.238549053668976,48.78973814845085,2149500
1997-05-02,49.530975341796875,49.67352419638762,48.694688728197846,48.827734325815875,1448300
1997-05-05,50.709381103515625,50.82342019145457,49.445447878859035,49.66402279740867,3636200
1997-05-06,50.67136001586914,50.766392574038434,50.177190713388796,50.462288387896685,1721100
1997-05-07,49.569007873535156,50.48132090188243,49.51198830926345,50.48132090188243,2327200
1997-05-08,49.911094665527344,50.614335527151304,49.378912391865974,49.45493843096045,2923700
1997-05-09,50.25324630737305,50.55735067231933,49.66404410028963,50.46231805827362,2558200
1997-05-12,51.089500427246094,51.24155251185099,50.40526604652405,50.44327906767527,2357900
1997-05-13,50.88044357299805,51.1465347982584,50.490809993152524,51.05150221780828,1195100
1997-05-14,50.975486755371094,51.39363019631747,50.7474085148549,51.23207477595182,2772000
1997-05-15,51.317588806152344,51.450634406760884,50.794909660904494,50.975471547444656,884100
1997-05-16,50.61433029174805,51.27955806501548,50.481284737094555,51.16551901816963,1934200
1997-05-19,50.766414642333984,51.032505920878606,50.51932988368541,50.671382042853764,1375800
1997-05-20,51.37461853027344,51.50766415724787,50.329260032617114,50.652370840983615,1756400
1997-05-21,51.260562896728516,51.68820941700156,50.880432656485816,51.507647552886276,1208000
1997-05-22,51.089500427246094,51.37459808588028,50.823409279187516,51.31757855415344,907600
1997-05-23,51.564666748046875,51.83075791445773,51.18453651031707,51.3175820935225,644400
1997-05-27,51.773746490478516,52.02083118371501,51.251067331708995,51.31759013373421,1531000
1997-05-28,51.76424789428711,51.9733195766213,51.40312407934624,51.77375115257503,716700
1997-05-29,51.46015167236328,51.849785323068154,51.393628853950254,51.75475272533526,1282700
1997-05-30,51.79273986816406,52.03982449872778,50.55731671534547,50.61433624547556,2143300
1997-06-02,51.564666748046875,52.00181652143613,51.52665372427389,51.906783962003686,1479100
1997-06-03,51.39361572265625,51.963811163366195,51.298583149204596,51.33659617858525,1562100
1997-06-04,51.33660125732422,51.54567293960136,51.1370328333324,51.41262732360681,1063100
1997-06-05,51.52666091918945,51.88778469545821,51.346099031055076,51.45063486102761,1180800
1997-06-06,52.53401184082031,52.57202487399023,51.450640395477784,51.450640395477784,1511100
1997-06-09,52.80010223388672,52.83811526645251,52.51500448964327,52.57202403849195,1823400
1997-06-10,52.961673736572266,53.16124221826399,52.6100530783535,52.81912482107817,1217500
1997-06-11,53.085205078125,53.161231150560546,52.809610565546116,52.914146415145,1673800
1997-06-12,54.11151885986328,54.13052536455589,53.25622614869579,53.446291195621896,4273300
1997-06-13,54.56771469116211,54.73877335790556,54.07354520945879,54.16857780209404,2132900
1997-06-16,54.586708068847656,54.73876018046005,54.41564944328372,54.586708068847656,800400
1997-06-17,54.51070022583008,54.881327371717,54.09255677918842,54.39666110401872,2048100
1997-06-18,54.320640563964844,54.510705786372,54.11156881931697,54.20660143052055,1971900
1997-06-19,54.88130569458008,55.04286105333469,54.358626592726935,54.501175438686886,2029900
1997-06-20,54.69429397583008,55.16176657391409,54.6465926903113,54.91371988921645,1396900
1997-06-23,53.368221282958984,54.8946630786818,53.33006023806591,54.58937471953724,3991500
1997-06-24,54.72293472290039,54.87557889228086,53.7307476219273,53.88339179130777,4895100
1997-06-25,54.34132385253906,55.10454469316461,53.69258613800734,54.637071928281465,4708900
1997-06-26,54.07417678833008,54.722914265677716,53.53992239522025,54.245901414686806,2569900
1997-06-27,54.284088134765625,54.780181734591245,54.1505244732741,54.322249180906056,2617900
1997-06-30,53.921566009521484,54.627545465414016,53.65443864783242,54.28409600038522,2384900
1997-07-01,54.55123519897461,54.68479890880071,53.96927903473231,54.036060889645356,1749000
1997-07-02,55.44799041748047,55.447990417480476,54.47488390980962,54.68476962715039,1961800
1997-07-03,56.21122741699219,56.26846899277324,55.84869743704554,56.09674426543009,2539100
1997-07-07,55.6388053894043,56.47834840625402,55.50524172763275,56.40202631381314,1158600
1997-07-08,56.220760345458984,56.28754217515832,55.67696544647864,55.71512649202112,3396500
1997-07-09,55.60063552856445,56.40201737214706,54.97097836574955,56.36385633197646,5390300
1997-07-10,55.84869384765625,56.077660136064814,55.24765734058376,55.63880808328173,2072200
1997-07-11,56.039527893066406,56.28757483300848,55.791480953124335,55.925044690016215,2258900
1997-07-14,56.21122741699219,56.36387161907499,55.69605323496273,56.106284528060264,3186400
1997-07-15,56.49744415283203,56.640548114718634,55.848706192279415,56.3638804550712,2983100
1997-07-16,57.241554260253906,57.45143995920817,56.716840012868246,56.85994389851888,2621300
1997-07-17,56.95536422729492,57.27973313579207,56.65007584282701,57.165249991616605,1794800
1997-07-18,55.7437629699707,56.91721545076933,55.6006590088977,56.793192017839395,3961900
1997-07-21,55.753318786621094,55.92504358781192,55.371708117308145,55.734238253155446,3810300
1997-07-22,57.231990814208984,57.27015183492191,55.94405636514777,55.9822173858607,4243400
1997-07-23,57.18433380126953,57.68996771709657,57.108011700767335,57.35605852739947,3204300
1997-07-24,57.451438903808594,57.5563817513579,56.59281560567794,57.35603631512741,4152700
1997-07-25,57.41328048706055,57.890293452223894,57.165233745175605,57.737649303371626,2364800
1997-07-28,57.37514877319336,57.7376788119997,57.08894084781993,57.546873528417414,2794700
1997-07-29,57.56596374511719,57.68044693453406,57.04124912695653,57.16527258215814,2737100
1997-07-30,58.25286102294922,58.38642473967396,57.64228403220753,57.699525625089564,4839800
1997-07-31,58.195587158203125,58.63443912693712,58.02386247478548,58.25282871934235,2138700
1997-08-01,57.9666633605957,58.44367671938929,57.27976412393295,58.31011297892708,7077700
1997-08-04,58.11927795410156,58.33870398708652,57.64226483891688,57.87123113420553,2339500
1997-08-05,58.15749740600586,58.4246250187631,57.94761142455374,58.062094687163984,1466700
1997-08-06,58.63446044921875,58.93974888631198,58.042964102350616,58.27193043017054,2478200
1997-08-07,58.195587158203125,58.99696901415216,58.081104035924696,58.9206469326332,3641900
1997-08-08,57.012569427490234,57.85211194918018,56.42107355993595,57.58498478318792,7113100
1997-08-11,57.43238067626953,57.56594435226086,56.55467651975511,57.24157542485335,6355900
1997-08-12,56.5164909362793,57.72810375682411,56.45924938570238,57.52775832980489,6132500
1997-08-13,56.34477996826172,57.29880604290212,55.84868640944872,57.20340343543808,6982300
1997-08-14,56.55465316772461,56.97442454751204,56.00131816709572,56.84086092667058,3462700
1997-08-15,54.81833267211914,56.249371638498864,54.72293007436049,56.249371638498864,4907100
1997-08-18,56.039527893066406,56.039527893066406,54.55124625341398,55.18090387019,5638900
1997-08-19,56.688228607177734,56.72638964965984,55.88684671505337,56.30661818235661,3802800
1997-08-20,57.54686737060547,57.5850284232385,56.545139738988496,56.74548526531189,3564600
1997-08-21,56.53556442260742,57.54683169037597,56.23027619082824,57.470509632431174,5392600
1997-08-22,56.5164909362793,56.62143377900365,55.295337857305,55.56246509333062,8087800
1997-08-25,56.30663299560547,57.03169299351568,56.077666680475936,56.65008246829978,3888000
1997-08-26,55.47663497924805,56.51652375185992,55.38123233955889,56.173074248978935,4290000
1997-08-27,55.8105354309082,56.153984879713796,55.1999586330316,55.562488606770835,5484300
1997-08-28,54.96141052246094,56.1348619187919,54.95187026720621,55.67692966656518,4287900
1997-08-29,55.180877685546875,55.629270018053916,54.78018666500867,55.02823348724661,2652300
1997-09-02,56.97447967529297,57.0031004788807,55.314473067205064,55.37171467438051,7294000
1997-09-03,56.669166564941406,57.39422660853325,56.63100551001553,56.96491474061703,2812500
1997-09-04,57.03169250488281,57.22249776585599,56.63100145683914,56.821806717812315,2473700
1997-09-05,56.8695068359375,57.66134865230771,56.53559763626332,57.3751407668727,3663300
1997-09-08,57.117530822753906,57.394198334673035,56.97442693727849,57.22247367210254,803500
1997-09-09,57.146175384521484,57.56594695662815,56.726403812414816,56.91720907246331,1885200
1997-09-10,55.96318817138672,57.08893931428199,55.96318817138672,56.8599729801338,3623700
1997-09-11,55.67695617675781,56.115808127431364,55.10454058892274,56.03948604905335,7055900
1997-09-12,56.573768615722656,56.76457390616354,55.524339518297786,56.1730775057968,6708000
1997-09-15,56.47834777832031,56.97444137367043,56.287542549339506,56.57375039281072,2060500
1997-09-16,57.89033126831055,58.17653923437009,56.802740997284275,56.974465776920006,6979000
1997-09-17,57.89033126831055,58.31010295186454,57.69952595760418,58.233780827581995,2220000
1997-09-18,58.13837432861328,58.84435393155345,57.98573009013973,58.00481061994893,5045400
1997-09-19,58.23666763305664,58.437747873157626,57.85365765191191,58.006861644369806,1566400
1997-09-22,58.562252044677734,58.95483744916299,58.35159646178321,58.523951029606,3259000
1997-09-23,58.29417419433594,58.64845876154856,58.0643679885764,58.56228143438873,1872800
1997-09-24,57.8154182434082,58.8974225927797,57.77711720449239,58.447385385518984,2793100
1997-09-25,57.41324996948242,58.06436754752191,57.37494893548009,57.757959275503325,6327800
1997-09-26,57.89201736450195,58.10267306778,57.71966269818356,57.872866846022134,3995800
1997-09-29,58.447349548339844,58.56225259463409,57.700479747427245,57.91113533230003,2065000
1997-09-30,57.834537506103516,58.63885888863873,57.834537506103516,58.217547688263146,4137600
1997-10-01,58.600563049316406,58.71546611411898,58.08349925770479,58.37075691971124,3567500
1997-10-02,58.926143646240234,58.94529416416232,58.40907966234408,58.54313328779864,2577500
1997-10-03,59.22295379638672,59.90279691999924,58.428207609628416,59.73044232528057,6499900
1997-10-06,59.615570068359375,59.81665053277241,59.385763823315905,59.634720588779665,2272100
1997-10-07,60.17091369628906,60.36241883217796,59.567672518239064,59.7687529109224,1832800
1997-10-08,59.74960708618164,60.28582150874993,59.28041946643438,60.27624625120407,4439400
1997-10-09,59.5389289855957,59.81661134979356,58.96441374932428,59.309122891087135,3607600
1997-10-10,59.36660385131836,59.43363066211823,58.983593503890496,59.02189453863328,2858100
1997-10-13,59.42401123046875,59.77829553848154,59.27080720538214,59.65381726809867,1760300
1997-10-14,59.44320297241211,59.7496112351565,58.94528954545247,59.730460718734975,2235700
1997-10-15,59.30912399291992,59.48147856700332,59.00271586121611,59.021866369447594,2601700
1997-10-16,58.370826721191406,59.74966514767624,58.21762245158198,59.63476194546917,9488100
1997-10-17,57.77712631225586,58.44739459894096,56.99195489071045,58.22716359045871,8151300
1997-10-20,58.600563049316406,58.67716509251812,57.70048904169618,58.121800279305646,3636400
1997-10-21,59.740020751953125,59.749596007723596,58.84952196529956,58.96442503454518,5225400
1997-10-22,59.347434997558594,59.6825689480127,59.15592988301339,59.653843180830926,4485200
1997-10-23,58.179290771484375,58.67720438572354,57.777129775368124,58.179290771484375,8054100
1997-10-24,57.6047477722168,58.926133276300234,57.4036673694215,58.926133276300234,6778700
1997-10-27,53.42992401123047,57.566434257261214,53.21926839684927,57.001494200511644,10840700
1997-10-28,56.51317596435547,56.91533682347151,51.70639617206363,51.70639617206363,19548000
1997-10-29,56.35997772216797,57.45155731107846,55.93866630188673,56.68553654693075,10134400
1997-10-30,55.11515808105469,56.723800637972204,55.00025504127487,55.536469226914036,9772900
1997-10-31,56.41739273071289,56.68549982447731,55.42156638244504,56.26418867713322,7072700
1997-11-03,57.6047477722168,57.83455394684,56.915329248347184,57.10683439386652,5548500
1997-11-04,57.6047477722168,57.87285497594387,57.16428593752232,57.528145714009064,3455700
1997-11-05,57.7962646484375,58.389930720041725,57.50900687185481,57.71966257468211,4774900
1997-11-06,57.576019287109375,57.81540070772766,57.29833683919217,57.623895571233035,3679800
1997-11-07,56.95359802246094,57.145103059523684,56.03437384455975,56.60888895574799,10606800
1997-11-10,56.60896301269531,57.50903786438566,56.37915666758288,57.37498416307008,4347900
1997-11-11,56.628055572509766,57.0302162647731,56.39824946264499,56.800410154908334,3212400
1997-11-12,55.45989227294922,56.819578858370285,55.38329021179874,56.14931082330356,6775300
1997-11-13,56.264217376708984,56.474873057833484,55.21093897108645,56.05356169558448,8589600
1997-11-14,57.03020477294922,57.23128507856237,56.1397062766624,56.57059264583344,5827900
1997-11-17,58.08351516723633,58.409073940016754,57.62390278213456,57.834558458639535,5149900
1997-11-18,57.719661712646484,58.27502673907872,57.53773179019455,58.102672075703204,3433600
1997-11-19,58.00688934326172,58.25584594988516,56.83870834295173,57.413223589005824,4387900
1997-11-20,58.8878288269043,59.155936015059304,58.38991547747356,58.409065990913206,4822700
1997-11-21,59.29000473022461,59.32830576687204,58.61973658889455,59.213402656929745,5436500
1997-11-24,58.21757125854492,59.04104348358356,57.987765056208566,58.83038779810856,4337200
1997-11-25,58.370826721191406,58.715536327812615,58.00696658086902,58.60063312560555,4525000
1997-11-26,58.543113708496094,58.820796125497466,58.409060127874746,58.75376933518679,2681100
1997-11-28,58.600563049316406,58.983573265325006,58.58141253851597,58.67716509251812,1564700
1997-12-01,60.11343002319336,60.11343002319336,58.849496801934755,58.964399822049174,4850900
1997-12-02,59.74960708618164,60.04644007010337,59.596402965447844,59.86451017673199,1974900
1997-12-03,59.92195129394531,60.38156357616158,59.366586452934,59.826198735150264,3302500
1997-12-04,59.8645133972168,60.49648042924116,59.673008235997294,60.36242681638751,2872500
1997-12-05,60.63053512573242,60.66883615866087,59.519805170807444,59.67300930252124,3458800
1997-12-08,60.458194732666016,60.668850463441856,60.20923795993093,60.649699942462235,2289200
1997-12-09,60.094337463378906,60.41989633427675,59.826230157933615,60.190090072466504,1703000
1997-12-10,59.577274322509766,59.960284764955986,59.1176617915743,59.787930065855186,3558400
1997-12-11,58.562252044677734,59.19421879336131,58.40904798439081,59.021864225538515,5072800
1997-12-12,58.677154541015625,59.13676671757711,58.160090842383966,59.09846570286365,4478400
1997-12-15,59.27082443237305,59.51020579114677,58.75376069742181,58.98356680184458,4674700
1997-12-16,59.634666442871094,59.94107449138937,59.36655940041759,59.57721493377391,2885800
1997-12-17,59.32830047607422,59.979418041014995,59.26127366791855,59.960267524399086,2236300
1997-12-18,58.7537727355957,59.404890164868924,58.351611970456354,59.404890164868924,4658300
1997-12-19,58.314605712890625,58.98754049691673,56.834149188033194,58.160792047970375,8556000
1997-12-22,58.68956756591797,59.00680847167968,58.18005944454308,58.71840764825994,5136800
1997-12-23,57.64168930053711,58.83374558360358,57.54555572932207,58.718385298145535,4436500
1997-12-24,57.46866989135742,58.103151693436644,57.372536284981784,58.103151693436644,2019200
1997-12-26,57.69938278198242,57.91087668754784,57.46866215772925,57.91087668754784,941800
1997-12-29,58.833736419677734,58.891416553422516,58.10312139224383,58.199254948485134,2080000
1997-12-30,59.75663375854492,59.83354062309904,58.96833839686528,59.02601854528086,3616000
1997-12-31,59.718196868896484,60.06427785525841,59.48747621132187,59.60283654010918,4359500
1998-01-02,60.025814056396484,60.083494210838886,59.391332357530025,59.87200031121674,2360900
1998-01-05,60.16038131713867,60.564142265575846,59.54512653856774,60.198834740799356,4191800
1998-01-06,59.199073791503906,59.85278230365432,59.17984707055831,59.833555582708726,3154900
1998-01-07,59.352909088134766,59.50672291149242,58.58383997134649,59.12218835309828,4424200
1998-01-08,58.833736419677734,59.256724067139466,58.67992272969165,59.256724067139466,3831000
1998-01-09,56.79574203491211,58.75686786008511,56.545794625821436,58.60305406987546,10258800
1998-01-12,57.833980560302734,57.94934089386717,55.93053505648958,56.065122112314754,12097900
1998-01-13,58.641475677490234,58.679929104163996,57.96854071069936,58.21848798407883,5224900
1998-01-14,58.910675048828125,59.04526210017989,58.27619323531268,58.87222160558477,3770400
1998-01-15,58.42039108276367,58.91067246259269,58.333870839264435,58.75685869637182,2875400
1998-01-16,59.256736755371094,59.48745733975281,58.85297573270309,59.21828332464081,4374800
1998-01-20,60.21807861328125,60.30459884117389,59.37210305166427,59.48746335552113,5091700
1998-01-21,59.641265869140625,60.10270699772198,59.16059802686837,59.81430629235863,4699400
1998-01-22,59.11253356933594,59.602814787751306,58.98755992542613,59.16060035545509,4543400
1998-01-23,59.026004791259766,59.54512600603632,58.44920344150805,59.372085601110804,6350300
1998-01-26,58.98758316040039,59.516318015977646,58.69918233008553,59.29521071273625,4362900
1998-01-27,59.58362579345703,59.987387052464,58.85301018192062,58.949143815017514,7044200
1998-01-28,60.12197494506836,60.36230903103362,59.79512058815562,59.92970767629616,4268600
1998-01-29,60.448822021484375,61.25634445306909,60.025834081130476,60.19887460218435,8007700
1998-01-30,60.48726272583008,60.891023856549225,60.29499552072572,60.775663533486615,3649100
1998-02-02,61.487030029296875,61.83311087373945,61.37166974781602,61.467803315716736,5756300
1998-02-03,61.94847106933594,62.02537792354989,61.352442949177835,61.52548337115922,2759600
1998-02-04,61.87160873413086,62.23691655450018,61.487074186373675,61.69856818764013,3374000
1998-02-05,61.833099365234375,62.50603421529134,61.54469871520997,62.332993825276695,5076200
1998-02-06,62.525325775146484,62.52532577514648,61.94852387685177,62.140791176283344,5701200
1998-02-09,62.31379318237305,62.60219395304123,61.96771225757122,62.58296723499669,2322200
1998-02-10,62.909820556640625,63.04440758105886,62.25611215232345,62.40992589451573,3660400
1998-02-11,62.85211944580078,62.96747971397906,62.573332131036594,62.81366602307468,4073200
1998-02-12,63.12129592895508,63.33278976240574,62.0638267617018,62.5829479892625,5024700
1998-02-13,62.75602722167969,63.07326816811282,62.679120325574694,62.87138756583719,2101300
1998-02-17,63.06366729736328,63.42897512621997,62.85217329118311,63.255934575708906,3055500
1998-02-18,63.64046096801758,63.66930105606955,62.92907212940228,62.94829885477026,3007400
1998-02-19,63.30400085449219,63.62124186105228,63.21748057997579,63.52510822270074,3387800
1998-02-20,63.775054931640625,63.81350838652856,62.98675910643795,63.467427292537145,3707000
1998-02-23,64.02496337890625,64.14032367328267,63.582748917130026,64.14032367328267,3227800
1998-02-24,63.52507781982422,64.04419921847291,63.33281063513952,63.92883890766209,3386800
1998-02-25,64.3133773803711,64.52487129701805,63.75580250921092,63.832709387991635,3481800
1998-02-26,64.6787109375,64.7363911196678,64.10190911582194,64.25572293493609,3187600
1998-02-27,64.6787109375,64.9286583935605,64.31340311710389,64.58257730055365,3442900
1998-03-02,64.54408264160156,65.06320394971095,64.37104220556509,64.75557650786835,4252300
1998-03-03,64.9094009399414,64.98630781309299,64.31337267301659,64.31337267301659,3349200
1998-03-04,64.48639678955078,64.85170434441109,64.25567622858638,64.65943721027408,4404100
1998-03-05,63.890384674072266,64.25569232041815,63.467396873040194,63.67889077355623,7268000
